id,(Intercept),SeasonFall,SeasonSpring
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides,1.9746978655416394,-0.9916633974618735,-1.8990170835439975
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas,-1.1665885110037255,0.6865986096693634,0.3087378636606151
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;__,-1.0766360630680847,0.453202128541077,0.1396780100798097
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,-0.14205242833555687,-0.29910445686062936,0.621533081441719
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas,0.06155167569764575,1.0348746188194944,-0.13487149085593542
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus,3.6298732420443987,-0.6616966940754138,0.4959871587348351
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;__;__,-1.3371744621725572,1.9053170823470382,0.42594889514110973
d__Bacteria;__;__;__;__;__,-1.0566151805537098,0.5314764238614681,0.003093775763640047
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella,-0.7227953765056327,1.9078384213383601,0.8351864614683797
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelothrix,1.6646751799508681,-0.7453493544488953,-1.8229281550071175
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter,5.14337568251075,-0.22039733377212067,-1.57809764949361
d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;__,2.901916676206514,-0.47311551145078534,-1.240457931857338
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;__,1.9085282374183923,-0.5147573701329481,2.23349759678295
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcales-Tissierellales;__,0.47809521731239246,-1.2143813899544846,-1.805009369498974
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;__,-1.5202676768769516,1.5376301193096258,0.48902090749081445
d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Kurthia,0.01371326568433373,2.1145812328334075,2.1356606718898203
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__uncultured,-0.9505343333141288,0.6178190681300945,-0.02583594331574955
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcales-Tissierellales;g__Tissierella,0.5573253834363616,-0.12153536801557097,-1.5630004937473538
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium-Methylorubrum,-1.3792706495195948,0.7038966848985937,0.08467917789593794
d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus,0.6883683476069467,-1.4579510360126435,-1.5414710534763227
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1,0.76175340771520506,-0.2237499091119426,2.488709828549745
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcales-Tissierellales;g__Tepidimicrobium,-0.07915759851059834,0.2824309195174154,-1.1866243729484494
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc,-1.1210480289840825,2.6967979659214634,2.911822959401891
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,-1.3923998528201063,3.96542106862122,4.375501537088733
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Vagococcaceae;g__Vagococcus,4.343519328135933,-0.5253983209585907,-0.9026275224075296
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia,-1.1315090425435084,0.46968393154234944,-0.03033827354494291
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter,2.035276856060152,0.3982662094296505,-0.620083132394106
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Vitreoscilla,-1.1577527571097534,0.9610373505998687,-0.1767473585666992
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium,-1.398073069992044,1.8308266605579813,0.8192030507740674
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Providencia,2.7984616698111786,-1.087052721449512,-0.4348630268372264
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Listeriaceae;g__Brochothrix,-1.5472775317659513,1.2754692749444145,1.6097789267470874
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas,0.9195209554306885,-1.7424486183967236,-1.877346762427657
